time,sex,classif1,classif2,obs_value,age_extracted
2017,Sex: Male,Age : 15+,Education : 2. Lower secondary education,1374.397,"(15, None)"
2017,Sex: Male,Age : 15+,Education : 3. Upper secondary education,2962.044,"(15, None)"
2017,Sex: Male,Age : 15+,Education : 5. Short-cycle tertiary education,710.272,"(15, None)"
2017,Sex: Male,Age : 15+,Education : 6. Bachelor's or equivalent level,1543.764,"(15, None)"
2017,Sex: Male,Age : 15+,Education : 7. Master's or equivalent level,26.185,"(15, None)"
2017,Sex: Male,Age : 15+,Education : 9. Not elsewhere classified,10.287,"(15, None)"
2017,Sex: Male,Age : 15-24,Education : X. No schooling,20.45,"(15, 24)"
2017,Sex: Male,Age : 15-24,Education : 1. Primary education,216.082,"(15, 24)"
2017,Sex: Male,Age : 15-24,Education : 2. Lower secondary education,289.277,"(15, 24)"
2017,Sex: Male,Age : 15-24,Education : 3. Upper secondary education,638.794,"(15, 24)"
2017,Sex: Male,Age : 15-24,Education : 5. Short-cycle tertiary education,81.11,"(15, 24)"
2017,Sex: Male,Age : 15-24,Education : 6. Bachelor's or equivalent level,231.331,"(15, 24)"
2017,Sex: Male,Age : 25+,Education : X. No schooling,200.853,"(25, None)"
2017,Sex: Male,Age : 25+,Education : 1. Primary education,2040.842,"(25, None)"
2017,Sex: Male,Age : 25+,Education : 2. Lower secondary education,1085.12,"(25, None)"
2017,Sex: Male,Age : 25+,Education : 3. Upper secondary education,2323.25,"(25, None)"
2017,Sex: Male,Age : 25+,Education : 5. Short-cycle tertiary education,629.162,"(25, None)"
2017,Sex: Male,Age : 25+,Education : 6. Bachelor's or equivalent level,1312.433,"(25, None)"
2017,Sex: Male,Age : 25+,Education : 7. Master's or equivalent level,26.185,"(25, None)"
2017,Sex: Male,Age : 25+,Education : 9. Not elsewhere classified,9.369,"(25, None)"
2017,Sex: Female,Age : 15+,Education : X. No schooling,84.909,"(15, None)"
2017,Sex: Female,Age : 15+,Education : 1. Primary education,940.121,"(15, None)"
2017,Sex: Female,Age : 15+,Education : 2. Lower secondary education,698.237,"(15, None)"
2017,Sex: Female,Age : 15+,Education : 3. Upper secondary education,1764.373,"(15, None)"
2017,Sex: Female,Age : 15+,Education : 5. Short-cycle tertiary education,633.272,"(15, None)"
2017,Sex: Female,Age : 15+,Education : 6. Bachelor's or equivalent level,2070.41,"(15, None)"
2017,Sex: Female,Age : 15+,Education : 7. Master's or equivalent level,51.508,"(15, None)"
2017,Sex: Female,Age : 15+,Education : 9. Not elsewhere classified,6.982,"(15, None)"
2017,Sex: Female,Age : 15-24,Education : X. No schooling,3.699,"(15, 24)"
2017,Sex: Female,Age : 15-24,Education : 1. Primary education,49.459,"(15, 24)"
2017,Sex: Female,Age : 15-24,Education : 2. Lower secondary education,108.635,"(15, 24)"
2017,Sex: Female,Age : 15-24,Education : 3. Upper secondary education,317.836,"(15, 24)"
2017,Sex: Female,Age : 15-24,Education : 5. Short-cycle tertiary education,76.877,"(15, 24)"
2017,Sex: Female,Age : 15-24,Education : 6. Bachelor's or equivalent level,236.719,"(15, 24)"
2017,Sex: Female,Age : 25+,Education : X. No schooling,81.21,"(25, None)"
2017,Sex: Female,Age : 25+,Education : 1. Primary education,890.662,"(25, None)"
2017,Sex: Female,Age : 25+,Education : 2. Lower secondary education,589.602,"(25, None)"
2017,Sex: Female,Age : 25+,Education : 3. Upper secondary education,1446.537,"(25, None)"
2017,Sex: Female,Age : 25+,Education : 5. Short-cycle tertiary education,556.395,"(25, None)"
2017,Sex: Female,Age : 25+,Education : 6. Bachelor's or equivalent level,1833.691,"(25, None)"
2017,Sex: Female,Age : 25+,Education : 7. Master's or equivalent level,51.015,"(25, None)"
2017,Sex: Female,Age : 25+,Education : 9. Not elsewhere classified,5.41,"(25, None)"
2017,Sex: Male,Age : 15-24,Education : Less than basic,20.45,"(15, 24)"
2017,Sex: Male,Age : 15-24,Education : Basic,505.359,"(15, 24)"
2017,Sex: Male,Age : 15-24,Education : Intermediate,638.794,"(15, 24)"
2017,Sex: Male,Age : 15-24,Education : Advanced,312.441,"(15, 24)"
2017,Sex: Female,Age : 15-24,Education : Less than basic,3.699,"(15, 24)"
2017,Sex: Female,Age : 15-24,Education : Basic,158.094,"(15, 24)"
2017,Sex: Female,Age : 15-24,Education : Intermediate,317.836,"(15, 24)"
2017,Sex: Female,Age : 15-24,Education : Advanced,314.089,"(15, 24)"
2017,Sex: Male,Age : 15-24,Education : X. No schooling,20.45,"(15, 24)"
2017,Sex: Male,Age : 15-24,Education : 1. Primary education,216.082,"(15, 24)"
2017,Sex: Male,Age : 15-24,Education : 2. Lower secondary education,289.277,"(15, 24)"
2017,Sex: Male,Age : 15-24,Education : 3. Upper secondary education,638.794,"(15, 24)"
2017,Sex: Male,Age : 15-24,Education : 5. Short-cycle tertiary education,81.11,"(15, 24)"
2017,Sex: Male,Age : 15-24,Education : 6. Bachelor's or equivalent level,231.331,"(15, 24)"
2017,Sex: Female,Age : 15-24,Education : X. No schooling,3.699,"(15, 24)"
2017,Sex: Female,Age : 15-24,Education : 1. Primary education,49.459,"(15, 24)"
2017,Sex: Female,Age : 15-24,Education : 2. Lower secondary education,108.635,"(15, 24)"
2017,Sex: Female,Age : 15-24,Education : 3. Upper secondary education,317.836,"(15, 24)"
2017,Sex: Female,Age : 15-24,Education : 5. Short-cycle tertiary education,76.877,"(15, 24)"
2017,Sex: Female,Age : 15-24,Education : 6. Bachelor's or equivalent level,236.719,"(15, 24)"
2017,Sex: Male,Age : 15-24,Education : Less than basic,20.45,"(15, 24)"
2017,Sex: Male,Age : 15-24,Education : Basic,505.359,"(15, 24)"
2017,Sex: Male,Age : 15-24,Education : Intermediate,638.794,"(15, 24)"
2017,Sex: Male,Age : 15-24,Education : Advanced,312.441,"(15, 24)"
2017,Sex: Female,Age : 15-24,Education : Less than basic,3.699,"(15, 24)"
2017,Sex: Female,Age : 15-24,Education : Basic,158.094,"(15, 24)"
2017,Sex: Female,Age : 15-24,Education : Intermediate,317.836,"(15, 24)"
2017,Sex: Female,Age : 15-24,Education : Advanced,314.089,"(15, 24)"
2017,Sex: Male,Age : 15-24,Education : X. No schooling,20.45,"(15, 24)"
2017,Sex: Male,Age : 15-24,Education : 1. Primary education,216.082,"(15, 24)"
2017,Sex: Male,Age : 15-24,Education : 2. Lower secondary education,289.277,"(15, 24)"
2017,Sex: Male,Age : 15-24,Education : 3. Upper secondary education,638.794,"(15, 24)"
2017,Sex: Male,Age : 15-24,Education : 5. Short-cycle tertiary education,81.11,"(15, 24)"
2017,Sex: Male,Age : 15-24,Education : 6. Bachelor's or equivalent level,231.331,"(15, 24)"
2017,Sex: Female,Age : 15-24,Education : X. No schooling,3.699,"(15, 24)"
2017,Sex: Female,Age : 15-24,Education : 1. Primary education,49.459,"(15, 24)"
2017,Sex: Female,Age : 15-24,Education : 2. Lower secondary education,108.635,"(15, 24)"
2017,Sex: Female,Age : 15-24,Education : 3. Upper secondary education,317.836,"(15, 24)"
2017,Sex: Female,Age : 15-24,Education : 5. Short-cycle tertiary education,76.877,"(15, 24)"
2017,Sex: Female,Age : 15-24,Education : 6. Bachelor's or equivalent level,236.719,"(15, 24)"
2016,Sex: Male,Age : 15+,Education : Less than basic,192.551,"(15, None)"
2016,Sex: Male,Age : 15+,Education : Basic,3139.117,"(15, None)"
2016,Sex: Male,Age : 15+,Education : Intermediate,2575.545,"(15, None)"
2016,Sex: Male,Age : 15+,Education : Advanced,2442.33,"(15, None)"
2016,Sex: Male,Age : 15+,Education : Level not stated,4.938,"(15, None)"
2016,Sex: Male,Age : 15-24,Education : Less than basic,13.196,"(15, 24)"
2016,Sex: Male,Age : 15-24,Education : Basic,447.885,"(15, 24)"
2016,Sex: Male,Age : 15-24,Education : Intermediate,518.678,"(15, 24)"
2016,Sex: Male,Age : 15-24,Education : Advanced,285.519,"(15, 24)"
2016,Sex: Male,Age : 25+,Education : Less than basic,179.355,"(25, None)"
2016,Sex: Male,Age : 25+,Education : Basic,2691.232,"(25, None)"
2016,Sex: Male,Age : 25+,Education : Intermediate,2056.867,"(25, None)"
2016,Sex: Male,Age : 25+,Education : Advanced,2156.811,"(25, None)"
2016,Sex: Male,Age : 25+,Education : Level not stated,4.938,"(25, None)"
2016,Sex: Female,Age : 15+,Education : Less than basic,60.121,"(15, None)"
2016,Sex: Female,Age : 15+,Education : Basic,1239.262,"(15, None)"
2016,Sex: Female,Age : 15+,Education : Intermediate,1340.64,"(15, None)"
2016,Sex: Female,Age : 15+,Education : Advanced,2770.584,"(15, None)"
2016,Sex: Female,Age : 15+,Education : Level not stated,2.695,"(15, None)"
2016,Sex: Female,Age : 15-24,Education : Less than basic,2.406,"(15, 24)"
2016,Sex: Female,Age : 15-24,Education : Basic,104.344,"(15, 24)"
2016,Sex: Female,Age : 15-24,Education : Intermediate,202.331,"(15, 24)"
2016,Sex: Female,Age : 15-24,Education : Advanced,290.759,"(15, 24)"
2016,Sex: Female,Age : 25+,Education : Less than basic,57.715,"(25, None)"
2016,Sex: Female,Age : 25+,Education : Basic,1134.918,"(25, None)"
2016,Sex: Female,Age : 25+,Education : Intermediate,1138.309,"(25, None)"
2016,Sex: Female,Age : 25+,Education : Advanced,2479.825,"(25, None)"
2016,Sex: Female,Age : 25+,Education : Level not stated,2.524,"(25, None)"
2016,Sex: Male,Age : 15+,Education : X. No schooling,189.094,"(15, None)"
2016,Sex: Male,Age : 15+,Education : 0. Early childhood education,3.457,"(15, None)"
2016,Sex: Male,Age : 15+,Education : 1. Primary education,1869.701,"(15, None)"
2016,Sex: Male,Age : 15+,Education : 2. Lower secondary education,1269.416,"(15, None)"
2016,Sex: Male,Age : 15+,Education : 3. Upper secondary education,2575.545,"(15, None)"
2016,Sex: Male,Age : 15+,Education : 5. Short-cycle tertiary education,730.02,"(15, None)"
2016,Sex: Male,Age : 15+,Education : 6. Bachelor's or equivalent level,1646.107,"(15, None)"
2016,Sex: Male,Age : 15+,Education : 7. Master's or equivalent level,66.203,"(15, None)"
2016,Sex: Male,Age : 15+,Education : 9. Not elsewhere classified,4.938,"(15, None)"
2016,Sex: Male,Age : 15-24,Education : X. No schooling,13.036,"(15, 24)"
2016,Sex: Male,Age : 15-24,Education : 1. Primary education,187.106,"(15, 24)"
2016,Sex: Male,Age : 15-24,Education : 2. Lower secondary education,260.779,"(15, 24)"
2016,Sex: Male,Age : 15-24,Education : 3. Upper secondary education,518.678,"(15, 24)"
2016,Sex: Male,Age : 15-24,Education : 5. Short-cycle tertiary education,69.245,"(15, 24)"
2016,Sex: Male,Age : 15-24,Education : 6. Bachelor's or equivalent level,216.274,"(15, 24)"
2016,Sex: Male,Age : 25+,Education : X. No schooling,176.058,"(25, None)"
2016,Sex: Male,Age : 25+,Education : 0. Early childhood education,3.297,"(25, None)"
2016,Sex: Male,Age : 25+,Education : 1. Primary education,1682.595,"(25, None)"
2016,Sex: Male,Age : 25+,Education : 2. Lower secondary education,1008.637,"(25, None)"
2016,Sex: Male,Age : 25+,Education : 3. Upper secondary education,2056.867,"(25, None)"
2016,Sex: Male,Age : 25+,Education : 5. Short-cycle tertiary education,660.775,"(25, None)"
2016,Sex: Male,Age : 25+,Education : 6. Bachelor's or equivalent level,1429.833,"(25, None)"
2016,Sex: Male,Age : 25+,Education : 7. Master's or equivalent level,66.203,"(25, None)"
2016,Sex: Male,Age : 25+,Education : 9. Not elsewhere classified,4.938,"(25, None)"
2016,Sex: Female,Age : 15+,Education : X. No schooling,59.758,"(15, None)"
2016,Sex: Female,Age : 15+,Education : 1. Primary education,659.263,"(15, None)"
2016,Sex: Female,Age : 15+,Education : 2. Lower secondary education,579.999,"(15, None)"
2016,Sex: Female,Age : 15+,Education : 3. Upper secondary education,1340.64,"(15, None)"
2016,Sex: Female,Age : 15+,Education : 5. Short-cycle tertiary education,635.359,"(15, None)"
2016,Sex: Female,Age : 15+,Education : 6. Bachelor's or equivalent level,2036.128,"(15, None)"
2016,Sex: Female,Age : 15+,Education : 7. Master's or equivalent level,99.097,"(15, None)"
2016,Sex: Female,Age : 15+,Education : 9. Not elsewhere classified,2.695,"(15, None)"
2016,Sex: Female,Age : 15-24,Education : X. No schooling,2.406,"(15, 24)"
2016,Sex: Female,Age : 15-24,Education : 1. Primary education,29.873,"(15, 24)"
2016,Sex: Female,Age : 15-24,Education : 2. Lower secondary education,74.471,"(15, 24)"
2016,Sex: Female,Age : 15-24,Education : 3. Upper secondary education,202.331,"(15, 24)"
2016,Sex: Female,Age : 15-24,Education : 5. Short-cycle tertiary education,77.778,"(15, 24)"
2016,Sex: Female,Age : 15-24,Education : 6. Bachelor's or equivalent level,210.564,"(15, 24)"
2016,Sex: Female,Age : 15-24,Education : 7. Master's or equivalent level,2.417,"(15, 24)"
2016,Sex: Female,Age : 25+,Education : X. No schooling,57.352,"(25, None)"
2016,Sex: Female,Age : 25+,Education : 1. Primary education,629.39,"(25, None)"
2016,Sex: Female,Age : 25+,Education : 2. Lower secondary education,505.528,"(25, None)"
2016,Sex: Female,Age : 25+,Education : 3. Upper secondary education,1138.309,"(25, None)"
2016,Sex: Female,Age : 25+,Education : 5. Short-cycle tertiary education,557.581,"(25, None)"
2016,Sex: Female,Age : 25+,Education : 6. Bachelor's or equivalent level,1825.564,"(25, None)"
2016,Sex: Female,Age : 25+,Education : 7. Master's or equivalent level,96.68,"(25, None)"
2016,Sex: Female,Age : 25+,Education : 9. Not elsewhere classified,2.524,"(25, None)"
2016,Sex: Male,Age : 15-24,Education : Less than basic,13.196,"(15, 24)"
2016,Sex: Male,Age : 15-24,Education : Basic,447.885,"(15, 24)"
2016,Sex: Male,Age : 15-24,Education : Intermediate,518.678,"(15, 24)"
2016,Sex: Male,Age : 15-24,Education : Advanced,285.519,"(15, 24)"
2016,Sex: Female,Age : 15-24,Education : Less than basic,2.406,"(15, 24)"
2016,Sex: Female,Age : 15-24,Education : Basic,104.344,"(15, 24)"
2016,Sex: Female,Age : 15-24,Education : Intermediate,202.331,"(15, 24)"
2016,Sex: Female,Age : 15-24,Education : Advanced,290.759,"(15, 24)"
2016,Sex: Male,Age : 15-24,Education : X. No schooling,13.036,"(15, 24)"
2016,Sex: Male,Age : 15-24,Education : 1. Primary education,187.106,"(15, 24)"
2016,Sex: Male,Age : 15-24,Education : 2. Lower secondary education,260.779,"(15, 24)"
2016,Sex: Male,Age : 15-24,Education : 3. Upper secondary education,518.678,"(15, 24)"
2016,Sex: Male,Age : 15-24,Education : 5. Short-cycle tertiary education,69.245,"(15, 24)"
2016,Sex: Male,Age : 15-24,Education : 6. Bachelor's or equivalent level,216.274,"(15, 24)"
2016,Sex: Female,Age : 15-24,Education : X. No schooling,2.406,"(15, 24)"
2016,Sex: Female,Age : 15-24,Education : 1. Primary education,29.873,"(15, 24)"
2016,Sex: Female,Age : 15-24,Education : 2. Lower secondary education,74.471,"(15, 24)"
2016,Sex: Female,Age : 15-24,Education : 3. Upper secondary education,202.331,"(15, 24)"
2016,Sex: Female,Age : 15-24,Education : 5. Short-cycle tertiary education,77.778,"(15, 24)"
2016,Sex: Female,Age : 15-24,Education : 6. Bachelor's or equivalent level,210.564,"(15, 24)"
2016,Sex: Female,Age : 15-24,Education : 7. Master's or equivalent level,2.417,"(15, 24)"
2016,Sex: Male,Age : 15-24,Education : Less than basic,13.196,"(15, 24)"
2016,Sex: Male,Age : 15-24,Education : Basic,447.885,"(15, 24)"
2016,Sex: Male,Age : 15-24,Education : Intermediate,518.678,"(15, 24)"
2016,Sex: Male,Age : 15-24,Education : Advanced,285.519,"(15, 24)"
2016,Sex: Female,Age : 15-24,Education : Less than basic,2.406,"(15, 24)"
2016,Sex: Female,Age : 15-24,Education : Basic,104.344,"(15, 24)"
2016,Sex: Female,Age : 15-24,Education : Intermediate,202.331,"(15, 24)"
2016,Sex: Female,Age : 15-24,Education : Advanced,290.759,"(15, 24)"
2016,Sex: Male,Age : 15-24,Education : X. No schooling,13.036,"(15, 24)"
2016,Sex: Male,Age : 15-24,Education : 1. Primary education,187.106,"(15, 24)"
2016,Sex: Male,Age : 15-24,Education : 2. Lower secondary education,260.779,"(15, 24)"
2016,Sex: Male,Age : 15-24,Education : 3. Upper secondary education,518.678,"(15, 24)"
2016,Sex: Male,Age : 15-24,Education : 5. Short-cycle tertiary education,69.245,"(15, 24)"
2016,Sex: Male,Age : 15-24,Education : 6. Bachelor's or equivalent level,216.274,"(15, 24)"
2016,Sex: Female,Age : 15-24,Education : X. No schooling,2.406,"(15, 24)"
2016,Sex: Female,Age : 15-24,Education : 1. Primary education,29.873,"(15, 24)"
2016,Sex: Female,Age : 15-24,Education : 2. Lower secondary education,74.471,"(15, 24)"
2016,Sex: Female,Age : 15-24,Education : 3. Upper secondary education,202.331,"(15, 24)"
2016,Sex: Female,Age : 15-24,Education : 5. Short-cycle tertiary education,77.778,"(15, 24)"
2016,Sex: Female,Age : 15-24,Education : 6. Bachelor's or equivalent level,210.564,"(15, 24)"
2016,Sex: Female,Age : 15-24,Education : 7. Master's or equivalent level,2.417,"(15, 24)"
2012,Sex: Male,Age : 15+,Education : Less than basic,271.293,"(15, None)"
2012,Sex: Male,Age : 15+,Education : Basic,4924.465,"(15, None)"
2012,Sex: Male,Age : 15+,Education : Intermediate,1078.911,"(15, None)"
2012,Sex: Male,Age : 15+,Education : Advanced,1778.146,"(15, None)"
2012,Sex: Male,Age : 15+,Education : Level not stated,7.256,"(15, None)"
2012,Sex: Male,Age : 15-24,Education : Less than basic,20.281,"(15, 24)"
2012,Sex: Male,Age : 15-24,Education : Basic,869.664,"(15, 24)"
2012,Sex: Male,Age : 15-24,Education : Intermediate,243.898,"(15, 24)"
2012,Sex: Male,Age : 15-24,Education : Advanced,281.841,"(15, 24)"
2012,Sex: Male,Age : 15-24,Education : Level not stated,0.647,"(15, 24)"
2012,Sex: Male,Age : 25+,Education : Less than basic,251.012,"(25, None)"
2012,Sex: Male,Age : 25+,Education : Basic,4054.801,"(25, None)"
2012,Sex: Male,Age : 25+,Education : Intermediate,835.014,"(25, None)"
2012,Sex: Male,Age : 25+,Education : Advanced,1496.305,"(25, None)"
2012,Sex: Male,Age : 25+,Education : Level not stated,6.609,"(25, None)"
2012,Sex: Female,Age : 15+,Education : Less than basic,108.292,"(15, None)"
2012,Sex: Female,Age : 15+,Education : Basic,2306.619,"(15, None)"
2012,Sex: Female,Age : 15+,Education : Intermediate,632.594,"(15, None)"
2012,Sex: Female,Age : 15+,Education : Advanced,2186.584,"(15, None)"
2012,Sex: Female,Age : 15+,Education : Level not stated,1.77,"(15, None)"
2012,Sex: Female,Age : 15-24,Education : Less than basic,4.181,"(15, 24)"
2012,Sex: Female,Age : 15-24,Education : Basic,278.484,"(15, 24)"
2012,Sex: Female,Age : 15-24,Education : Intermediate,115.814,"(15, 24)"
2012,Sex: Female,Age : 15-24,Education : Advanced,319.569,"(15, 24)"
2012,Sex: Female,Age : 25+,Education : Less than basic,104.112,"(25, None)"
2012,Sex: Female,Age : 25+,Education : Basic,2028.136,"(25, None)"
2012,Sex: Female,Age : 25+,Education : Intermediate,516.78,"(25, None)"
2012,Sex: Female,Age : 25+,Education : Advanced,1867.015,"(25, None)"
2012,Sex: Female,Age : 25+,Education : Level not stated,1.368,"(25, None)"
2012,Sex: Male,Age : 15+,Education : X. No schooling,262.665,"(15, None)"
2012,Sex: Male,Age : 15+,Education : 0. Early childhood education,8.628,"(15, None)"
2012,Sex: Male,Age : 15+,Education : 1. Primary education,2989.21,"(15, None)"
2012,Sex: Male,Age : 15+,Education : 2. Lower secondary education,1935.255,"(15, None)"
2012,Sex: Male,Age : 15+,Education : 3. Upper secondary education,1078.911,"(15, None)"
2012,Sex: Male,Age : 15+,Education : 5. Short-cycle tertiary education,577.836,"(15, None)"
2012,Sex: Male,Age : 15+,Education : 6. Bachelor's or equivalent level,1180.07,"(15, None)"
2012,Sex: Male,Age : 15+,Education : 7. Master's or equivalent level,20.241,"(15, None)"
2012,Sex: Male,Age : 15+,Education : 9. Not elsewhere classified,7.256,"(15, None)"
2012,Sex: Male,Age : 15-24,Education : X. No schooling,18.921,"(15, 24)"
2012,Sex: Male,Age : 15-24,Education : 0. Early childhood education,1.36,"(15, 24)"
2012,Sex: Male,Age : 15-24,Education : 1. Primary education,427.598,"(15, 24)"
2012,Sex: Male,Age : 15-24,Education : 2. Lower secondary education,442.066,"(15, 24)"
2012,Sex: Male,Age : 15-24,Education : 3. Upper secondary education,243.898,"(15, 24)"
2012,Sex: Male,Age : 15-24,Education : 5. Short-cycle tertiary education,84.595,"(15, 24)"
2012,Sex: Male,Age : 15-24,Education : 6. Bachelor's or equivalent level,197.032,"(15, 24)"
2012,Sex: Male,Age : 15-24,Education : 9. Not elsewhere classified,0.647,"(15, 24)"
2012,Sex: Male,Age : 25+,Education : X. No schooling,243.744,"(25, None)"
2012,Sex: Male,Age : 25+,Education : 0. Early childhood education,7.268,"(25, None)"
2012,Sex: Male,Age : 25+,Education : 1. Primary education,2561.612,"(25, None)"
2012,Sex: Male,Age : 25+,Education : 2. Lower secondary education,1493.189,"(25, None)"
2012,Sex: Male,Age : 25+,Education : 3. Upper secondary education,835.014,"(25, None)"
2012,Sex: Male,Age : 25+,Education : 5. Short-cycle tertiary education,493.24,"(25, None)"
2012,Sex: Male,Age : 25+,Education : 6. Bachelor's or equivalent level,983.038,"(25, None)"
2012,Sex: Male,Age : 25+,Education : 7. Master's or equivalent level,20.027,"(25, None)"
2012,Sex: Male,Age : 25+,Education : 9. Not elsewhere classified,6.609,"(25, None)"
2012,Sex: Female,Age : 15+,Education : X. No schooling,103.953,"(15, None)"
2012,Sex: Female,Age : 15+,Education : 0. Early childhood education,4.34,"(15, None)"
2012,Sex: Female,Age : 15+,Education : 1. Primary education,1244.235,"(15, None)"
2012,Sex: Female,Age : 15+,Education : 2. Lower secondary education,1062.384,"(15, None)"
2012,Sex: Female,Age : 15+,Education : 3. Upper secondary education,632.594,"(15, None)"
2012,Sex: Female,Age : 15+,Education : 5. Short-cycle tertiary education,569.334,"(15, None)"
2012,Sex: Female,Age : 15+,Education : 6. Bachelor's or equivalent level,1588.664,"(15, None)"
2012,Sex: Female,Age : 15+,Education : 7. Master's or equivalent level,28.587,"(15, None)"
2012,Sex: Female,Age : 15+,Education : 9. Not elsewhere classified,1.77,"(15, None)"
2012,Sex: Female,Age : 15-24,Education : X. No schooling,3.793,"(15, 24)"
2012,Sex: Female,Age : 15-24,Education : 1. Primary education,100.669,"(15, 24)"
2012,Sex: Female,Age : 15-24,Education : 2. Lower secondary education,177.815,"(15, 24)"
2012,Sex: Female,Age : 15-24,Education : 3. Upper secondary education,115.814,"(15, 24)"
2012,Sex: Female,Age : 15-24,Education : 5. Short-cycle tertiary education,98.737,"(15, 24)"
2012,Sex: Female,Age : 15-24,Education : 6. Bachelor's or equivalent level,220.659,"(15, 24)"
2012,Sex: Female,Age : 25+,Education : X. No schooling,100.16,"(25, None)"
2012,Sex: Female,Age : 25+,Education : 0. Early childhood education,3.951,"(25, None)"
2012,Sex: Female,Age : 25+,Education : 1. Primary education,1143.566,"(25, None)"
2012,Sex: Female,Age : 25+,Education : 2. Lower secondary education,884.569,"(25, None)"
2012,Sex: Female,Age : 25+,Education : 3. Upper secondary education,516.78,"(25, None)"
2012,Sex: Female,Age : 25+,Education : 5. Short-cycle tertiary education,470.597,"(25, None)"
2012,Sex: Female,Age : 25+,Education : 6. Bachelor's or equivalent level,1368.004,"(25, None)"
2012,Sex: Female,Age : 25+,Education : 7. Master's or equivalent level,28.414,"(25, None)"
2012,Sex: Female,Age : 25+,Education : 9. Not elsewhere classified,1.368,"(25, None)"
2012,Sex: Male,Age : 15-24,Education : Less than basic,20.281,"(15, 24)"
2012,Sex: Male,Age : 15-24,Education : Basic,869.664,"(15, 24)"
2012,Sex: Male,Age : 15-24,Education : Intermediate,243.898,"(15, 24)"
2012,Sex: Male,Age : 15-24,Education : Advanced,281.841,"(15, 24)"
2012,Sex: Male,Age : 15-24,Education : Level not stated,0.647,"(15, 24)"
2012,Sex: Female,Age : 15-24,Education : Less than basic,4.181,"(15, 24)"
2012,Sex: Female,Age : 15-24,Education : Basic,278.484,"(15, 24)"
2012,Sex: Female,Age : 15-24,Education : Intermediate,115.814,"(15, 24)"
2012,Sex: Female,Age : 15-24,Education : Advanced,319.569,"(15, 24)"
2012,Sex: Male,Age : 15-24,Education : X. No schooling,18.921,"(15, 24)"
2012,Sex: Male,Age : 15-24,Education : 0. Early childhood education,1.36,"(15, 24)"
2012,Sex: Male,Age : 15-24,Education : 1. Primary education,427.598,"(15, 24)"
2012,Sex: Male,Age : 15-24,Education : 2. Lower secondary education,442.066,"(15, 24)"
2012,Sex: Male,Age : 15-24,Education : 3. Upper secondary education,243.898,"(15, 24)"
2012,Sex: Male,Age : 15-24,Education : 5. Short-cycle tertiary education,84.595,"(15, 24)"
2012,Sex: Male,Age : 15-24,Education : 6. Bachelor's or equivalent level,197.032,"(15, 24)"
2012,Sex: Male,Age : 15-24,Education : 9. Not elsewhere classified,0.647,"(15, 24)"
2012,Sex: Female,Age : 15-24,Education : X. No schooling,3.793,"(15, 24)"
2012,Sex: Female,Age : 15-24,Education : 1. Primary education,100.669,"(15, 24)"
2012,Sex: Female,Age : 15-24,Education : 2. Lower secondary education,177.815,"(15, 24)"
2012,Sex: Female,Age : 15-24,Education : 3. Upper secondary education,115.814,"(15, 24)"
