time,sex,classif1,classif2,obs_value,age_extracted
2017,Sex: Male,Age : 15+,Occupation : 0. Armed forces,97.195,"(15, None)"
2017,Sex: Male,Age : 15+,Occupation : X. Not elsewhere classified,33.859,"(15, None)"
2017,Sex: Male,Age : 15-24,"Occupation : 1. Legislators, senior officials and managers",20.054,"(15, 24)"
2017,Sex: Male,Age : 15-24,Occupation : 2. Professionals,48.036,"(15, 24)"
2017,Sex: Male,Age : 15-24,Occupation : 4. Clerks,50.831,"(15, 24)"
2017,Sex: Male,Age : 15-24,Occupation : 5. Service workers and shop and market sales workers,276.592,"(15, 24)"
2017,Sex: Male,Age : 15-24,Occupation : 6. Skilled agricultural and fishery workers,98.044,"(15, 24)"
2017,Sex: Male,Age : 15-24,Occupation : 8. Plant and machine operators and assemblers,241.417,"(15, 24)"
2017,Sex: Male,Age : 15-24,Occupation : 9. Elementary occupations,6.596,"(15, 24)"
2017,Sex: Male,Age : 15-24,Occupation : 0. Armed forces,31.154,"(15, 24)"
2017,Sex: Male,Age : 15-24,Occupation : X. Not elsewhere classified,9.78,"(15, 24)"
2017,Sex: Male,Age : 25+,"Occupation : 1. Legislators, senior officials and managers",253.417,"(25, None)"
2017,Sex: Male,Age : 25+,Occupation : 2. Professionals,514.7,"(25, None)"
2017,Sex: Male,Age : 25+,Occupation : 4. Clerks,235.264,"(25, None)"
2017,Sex: Male,Age : 25+,Occupation : 5. Service workers and shop and market sales workers,1133.701,"(25, None)"
2017,Sex: Male,Age : 25+,Occupation : 6. Skilled agricultural and fishery workers,240.601,"(25, None)"
2017,Sex: Male,Age : 25+,Occupation : 8. Plant and machine operators and assemblers,1227.166,"(25, None)"
2017,Sex: Male,Age : 25+,Occupation : 9. Elementary occupations,40.716,"(25, None)"
2017,Sex: Male,Age : 25+,Occupation : 0. Armed forces,66.041,"(25, None)"
2017,Sex: Male,Age : 25+,Occupation : X. Not elsewhere classified,24.079,"(25, None)"
2017,Sex: Female,Age : 15+,"Occupation : 1. Legislators, senior officials and managers",136.223,"(15, None)"
2017,Sex: Female,Age : 15+,Occupation : 2. Professionals,1319.851,"(15, None)"
2017,Sex: Female,Age : 15+,Occupation : 4. Clerks,658.861,"(15, None)"
2017,Sex: Female,Age : 15+,Occupation : 5. Service workers and shop and market sales workers,1283.611,"(15, None)"
2017,Sex: Female,Age : 15+,Occupation : 6. Skilled agricultural and fishery workers,41.092,"(15, None)"
2017,Sex: Female,Age : 15+,Occupation : 8. Plant and machine operators and assemblers,177.685,"(15, None)"
2017,Sex: Female,Age : 15+,Occupation : 9. Elementary occupations,8.507,"(15, None)"
2017,Sex: Female,Age : 15+,Occupation : 0. Armed forces,16.559,"(15, None)"
2017,Sex: Female,Age : 15+,Occupation : X. Not elsewhere classified,23.742,"(15, None)"
2017,Sex: Female,Age : 15-24,"Occupation : 1. Legislators, senior officials and managers",12.632,"(15, 24)"
2017,Sex: Female,Age : 15-24,Occupation : 2. Professionals,67.562,"(15, 24)"
2017,Sex: Female,Age : 15-24,Occupation : 4. Clerks,88.876,"(15, 24)"
2017,Sex: Female,Age : 15-24,Occupation : 5. Service workers and shop and market sales workers,209.207,"(15, 24)"
2017,Sex: Female,Age : 15-24,Occupation : 6. Skilled agricultural and fishery workers,12.032,"(15, 24)"
2017,Sex: Female,Age : 15-24,Occupation : 8. Plant and machine operators and assemblers,40.043,"(15, 24)"
2017,Sex: Female,Age : 15-24,Occupation : 9. Elementary occupations,2.834,"(15, 24)"
2017,Sex: Female,Age : 15-24,Occupation : 0. Armed forces,6.532,"(15, 24)"
2017,Sex: Female,Age : 15-24,Occupation : X. Not elsewhere classified,3.703,"(15, 24)"
2017,Sex: Female,Age : 25+,"Occupation : 1. Legislators, senior officials and managers",123.591,"(25, None)"
2017,Sex: Female,Age : 25+,Occupation : 2. Professionals,1252.289,"(25, None)"
2017,Sex: Female,Age : 25+,Occupation : 4. Clerks,569.985,"(25, None)"
2017,Sex: Female,Age : 25+,Occupation : 5. Service workers and shop and market sales workers,1074.404,"(25, None)"
2017,Sex: Female,Age : 25+,Occupation : 6. Skilled agricultural and fishery workers,29.06,"(25, None)"
2017,Sex: Female,Age : 25+,Occupation : 8. Plant and machine operators and assemblers,137.642,"(25, None)"
2017,Sex: Female,Age : 25+,Occupation : 9. Elementary occupations,5.673,"(25, None)"
2017,Sex: Female,Age : 25+,Occupation : 0. Armed forces,10.027,"(25, None)"
2017,Sex: Female,Age : 25+,Occupation : X. Not elsewhere classified,20.039,"(25, None)"
2017,Sex: Male,Age : 15-24,Occupation : Skill levels 3 and 4 ~ high,68.09,"(15, 24)"
2017,Sex: Male,Age : 15-24,Occupation : Skill level 2 ~ medium,666.884,"(15, 24)"
2017,Sex: Male,Age : 15-24,Occupation : Skill level 1 ~ low,6.596,"(15, 24)"
2017,Sex: Male,Age : 15-24,Occupation : Not elsewhere classified,40.934,"(15, 24)"
2017,Sex: Female,Age : 15-24,Occupation : Skill levels 3 and 4 ~ high,80.194,"(15, 24)"
2017,Sex: Female,Age : 15-24,Occupation : Skill level 2 ~ medium,350.158,"(15, 24)"
2017,Sex: Female,Age : 15-24,Occupation : Skill level 1 ~ low,2.834,"(15, 24)"
2017,Sex: Female,Age : 15-24,Occupation : Not elsewhere classified,10.235,"(15, 24)"
2017,Sex: Male,Age : 15-24,"Occupation : 1. Legislators, senior officials and managers",20.054,"(15, 24)"
2017,Sex: Male,Age : 15-24,Occupation : 2. Professionals,48.036,"(15, 24)"
2017,Sex: Male,Age : 15-24,Occupation : 4. Clerks,50.831,"(15, 24)"
2017,Sex: Male,Age : 15-24,Occupation : 5. Service workers and shop and market sales workers,276.592,"(15, 24)"
2017,Sex: Male,Age : 15-24,Occupation : 6. Skilled agricultural and fishery workers,98.044,"(15, 24)"
2017,Sex: Male,Age : 15-24,Occupation : 8. Plant and machine operators and assemblers,241.417,"(15, 24)"
2017,Sex: Male,Age : 15-24,Occupation : 9. Elementary occupations,6.596,"(15, 24)"
2017,Sex: Male,Age : 15-24,Occupation : 0. Armed forces,31.154,"(15, 24)"
2017,Sex: Male,Age : 15-24,Occupation : X. Not elsewhere classified,9.78,"(15, 24)"
2017,Sex: Female,Age : 15-24,"Occupation : 1. Legislators, senior officials and managers",12.632,"(15, 24)"
2017,Sex: Female,Age : 15-24,Occupation : 2. Professionals,67.562,"(15, 24)"
2017,Sex: Female,Age : 15-24,Occupation : 4. Clerks,88.876,"(15, 24)"
2017,Sex: Female,Age : 15-24,Occupation : 5. Service workers and shop and market sales workers,209.207,"(15, 24)"
2017,Sex: Female,Age : 15-24,Occupation : 6. Skilled agricultural and fishery workers,12.032,"(15, 24)"
2017,Sex: Female,Age : 15-24,Occupation : 8. Plant and machine operators and assemblers,40.043,"(15, 24)"
2017,Sex: Female,Age : 15-24,Occupation : 9. Elementary occupations,2.834,"(15, 24)"
2017,Sex: Female,Age : 15-24,Occupation : 0. Armed forces,6.532,"(15, 24)"
2017,Sex: Female,Age : 15-24,Occupation : X. Not elsewhere classified,3.703,"(15, 24)"
2017,Sex: Male,Age : 15-24,Occupation : Skill levels 3 and 4 ~ high,68.09,"(15, 24)"
2017,Sex: Male,Age : 15-24,Occupation : Skill level 2 ~ medium,666.884,"(15, 24)"
2017,Sex: Male,Age : 15-24,Occupation : Skill level 1 ~ low,6.596,"(15, 24)"
2017,Sex: Male,Age : 15-24,Occupation : Not elsewhere classified,40.934,"(15, 24)"
2017,Sex: Female,Age : 15-24,Occupation : Skill levels 3 and 4 ~ high,80.194,"(15, 24)"
2017,Sex: Female,Age : 15-24,Occupation : Skill level 2 ~ medium,350.158,"(15, 24)"
2017,Sex: Female,Age : 15-24,Occupation : Skill level 1 ~ low,2.834,"(15, 24)"
2017,Sex: Female,Age : 15-24,Occupation : Not elsewhere classified,10.235,"(15, 24)"
2016,Sex: Male,Age : 15+,Occupation : Skill levels 3 and 4 ~ high,936.177,"(15, None)"
2016,Sex: Male,Age : 15+,Occupation : Skill level 2 ~ medium,3257.555,"(15, None)"
2016,Sex: Male,Age : 15+,Occupation : Skill level 1 ~ low,54.824,"(15, None)"
2016,Sex: Male,Age : 15+,Occupation : Not elsewhere classified,91.539,"(15, None)"
2016,Sex: Male,Age : 15-24,Occupation : Skill levels 3 and 4 ~ high,61.586,"(15, 24)"
2016,Sex: Male,Age : 15-24,Occupation : Skill level 2 ~ medium,629.423,"(15, 24)"
2016,Sex: Male,Age : 15-24,Occupation : Skill level 1 ~ low,8.587,"(15, 24)"
2016,Sex: Male,Age : 15-24,Occupation : Not elsewhere classified,23.492,"(15, 24)"
2016,Sex: Male,Age : 25+,Occupation : Skill levels 3 and 4 ~ high,874.591,"(25, None)"
2016,Sex: Male,Age : 25+,Occupation : Skill level 2 ~ medium,2628.132,"(25, None)"
2016,Sex: Male,Age : 25+,Occupation : Skill level 1 ~ low,46.237,"(25, None)"
2016,Sex: Male,Age : 25+,Occupation : Not elsewhere classified,68.047,"(25, None)"
2016,Sex: Female,Age : 15+,Occupation : Skill levels 3 and 4 ~ high,1468.519,"(15, None)"
2016,Sex: Female,Age : 15+,Occupation : Skill level 2 ~ medium,1866.647,"(15, None)"
2016,Sex: Female,Age : 15+,Occupation : Skill level 1 ~ low,1.314,"(15, None)"
2016,Sex: Female,Age : 15+,Occupation : Not elsewhere classified,12.437,"(15, None)"
2016,Sex: Female,Age : 15-24,Occupation : Skill levels 3 and 4 ~ high,82.517,"(15, 24)"
2016,Sex: Female,Age : 15-24,Occupation : Skill level 2 ~ medium,270.269,"(15, 24)"
2016,Sex: Female,Age : 15-24,Occupation : Not elsewhere classified,3.568,"(15, 24)"
2016,Sex: Female,Age : 25+,Occupation : Skill levels 3 and 4 ~ high,1386.002,"(25, None)"
2016,Sex: Female,Age : 25+,Occupation : Skill level 2 ~ medium,1596.378,"(25, None)"
2016,Sex: Female,Age : 25+,Occupation : Not elsewhere classified,8.869,"(25, None)"
2016,Sex: Male,Age : 15+,"Occupation : 1. Legislators, senior officials and managers",325.99,"(15, None)"
2016,Sex: Male,Age : 15+,Occupation : 2. Professionals,610.187,"(15, None)"
2016,Sex: Male,Age : 15+,Occupation : 4. Clerks,277.952,"(15, None)"
2016,Sex: Male,Age : 15+,Occupation : 5. Service workers and shop and market sales workers,1245.155,"(15, None)"
2016,Sex: Male,Age : 15+,Occupation : 6. Skilled agricultural and fishery workers,266.107,"(15, None)"
2016,Sex: Male,Age : 15+,Occupation : 8. Plant and machine operators and assemblers,1468.341,"(15, None)"
2016,Sex: Male,Age : 15+,Occupation : 9. Elementary occupations,54.824,"(15, None)"
2016,Sex: Male,Age : 15+,Occupation : 0. Armed forces,89.261,"(15, None)"
2016,Sex: Male,Age : 15+,Occupation : X. Not elsewhere classified,2.278,"(15, None)"
2016,Sex: Male,Age : 15-24,"Occupation : 1. Legislators, senior officials and managers",21.87,"(15, 24)"
2016,Sex: Male,Age : 15-24,Occupation : 2. Professionals,39.716,"(15, 24)"
2016,Sex: Male,Age : 15-24,Occupation : 4. Clerks,50.431,"(15, 24)"
2016,Sex: Male,Age : 15-24,Occupation : 5. Service workers and shop and market sales workers,225.531,"(15, 24)"
2016,Sex: Male,Age : 15-24,Occupation : 6. Skilled agricultural and fishery workers,77.87,"(15, 24)"
2016,Sex: Male,Age : 15-24,Occupation : 8. Plant and machine operators and assemblers,275.591,"(15, 24)"
2016,Sex: Male,Age : 15-24,Occupation : 9. Elementary occupations,8.587,"(15, 24)"
2016,Sex: Male,Age : 15-24,Occupation : 0. Armed forces,22.598,"(15, 24)"
2016,Sex: Male,Age : 25+,"Occupation : 1. Legislators, senior officials and managers",304.12,"(25, None)"
2016,Sex: Male,Age : 25+,Occupation : 2. Professionals,570.471,"(25, None)"
2016,Sex: Male,Age : 25+,Occupation : 4. Clerks,227.521,"(25, None)"
2016,Sex: Male,Age : 25+,Occupation : 5. Service workers and shop and market sales workers,1019.624,"(25, None)"
2016,Sex: Male,Age : 25+,Occupation : 6. Skilled agricultural and fishery workers,188.237,"(25, None)"
2016,Sex: Male,Age : 25+,Occupation : 8. Plant and machine operators and assemblers,1192.75,"(25, None)"
2016,Sex: Male,Age : 25+,Occupation : 9. Elementary occupations,46.237,"(25, None)"
2016,Sex: Male,Age : 25+,Occupation : 0. Armed forces,66.663,"(25, None)"
2016,Sex: Male,Age : 25+,Occupation : X. Not elsewhere classified,1.384,"(25, None)"
2016,Sex: Female,Age : 15+,"Occupation : 1. Legislators, senior officials and managers",162.423,"(15, None)"
2016,Sex: Female,Age : 15+,Occupation : 2. Professionals,1306.096,"(15, None)"
2016,Sex: Female,Age : 15+,Occupation : 4. Clerks,614.321,"(15, None)"
2016,Sex: Female,Age : 15+,Occupation : 5. Service workers and shop and market sales workers,1120.735,"(15, None)"
2016,Sex: Female,Age : 15+,Occupation : 6. Skilled agricultural and fishery workers,15.309,"(15, None)"
2016,Sex: Female,Age : 15+,Occupation : 8. Plant and machine operators and assemblers,116.282,"(15, None)"
2016,Sex: Female,Age : 15+,Occupation : 9. Elementary occupations,1.314,"(15, None)"
2016,Sex: Female,Age : 15+,Occupation : 0. Armed forces,10.326,"(15, None)"
2016,Sex: Female,Age : 15-24,"Occupation : 1. Legislators, senior officials and managers",10.743,"(15, 24)"
2016,Sex: Female,Age : 15-24,Occupation : 2. Professionals,71.774,"(15, 24)"
2016,Sex: Female,Age : 15-24,Occupation : 4. Clerks,80.747,"(15, 24)"
2016,Sex: Female,Age : 15-24,Occupation : 5. Service workers and shop and market sales workers,164.086,"(15, 24)"
2016,Sex: Female,Age : 15-24,Occupation : 6. Skilled agricultural and fishery workers,2.806,"(15, 24)"
2016,Sex: Female,Age : 15-24,Occupation : 8. Plant and machine operators and assemblers,22.63,"(15, 24)"
2016,Sex: Female,Age : 15-24,Occupation : 0. Armed forces,2.755,"(15, 24)"
2016,Sex: Female,Age : 25+,"Occupation : 1. Legislators, senior officials and managers",151.68,"(25, None)"
2016,Sex: Female,Age : 25+,Occupation : 2. Professionals,1234.322,"(25, None)"
2016,Sex: Female,Age : 25+,Occupation : 4. Clerks,533.574,"(25, None)"
2016,Sex: Female,Age : 25+,Occupation : 5. Service workers and shop and market sales workers,956.649,"(25, None)"
2016,Sex: Female,Age : 25+,Occupation : 6. Skilled agricultural and fishery workers,12.503,"(25, None)"
2016,Sex: Female,Age : 25+,Occupation : 8. Plant and machine operators and assemblers,93.652,"(25, None)"
2016,Sex: Female,Age : 25+,Occupation : 0. Armed forces,7.571,"(25, None)"
2016,Sex: Male,Age : 15-24,Occupation : Skill levels 3 and 4 ~ high,61.586,"(15, 24)"
2016,Sex: Male,Age : 15-24,Occupation : Skill level 2 ~ medium,629.423,"(15, 24)"
2016,Sex: Male,Age : 15-24,Occupation : Skill level 1 ~ low,8.587,"(15, 24)"
2016,Sex: Male,Age : 15-24,Occupation : Not elsewhere classified,23.492,"(15, 24)"
2016,Sex: Female,Age : 15-24,Occupation : Skill levels 3 and 4 ~ high,82.517,"(15, 24)"
2016,Sex: Female,Age : 15-24,Occupation : Skill level 2 ~ medium,270.269,"(15, 24)"
2016,Sex: Female,Age : 15-24,Occupation : Not elsewhere classified,3.568,"(15, 24)"
2016,Sex: Male,Age : 15-24,"Occupation : 1. Legislators, senior officials and managers",21.87,"(15, 24)"
2016,Sex: Male,Age : 15-24,Occupation : 2. Professionals,39.716,"(15, 24)"
2016,Sex: Male,Age : 15-24,Occupation : 4. Clerks,50.431,"(15, 24)"
2016,Sex: Male,Age : 15-24,Occupation : 5. Service workers and shop and market sales workers,225.531,"(15, 24)"
2016,Sex: Male,Age : 15-24,Occupation : 6. Skilled agricultural and fishery workers,77.87,"(15, 24)"
2016,Sex: Male,Age : 15-24,Occupation : 8. Plant and machine operators and assemblers,275.591,"(15, 24)"
2016,Sex: Male,Age : 15-24,Occupation : 9. Elementary occupations,8.587,"(15, 24)"
2016,Sex: Male,Age : 15-24,Occupation : 0. Armed forces,22.598,"(15, 24)"
2016,Sex: Female,Age : 15-24,"Occupation : 1. Legislators, senior officials and managers",10.743,"(15, 24)"
2016,Sex: Female,Age : 15-24,Occupation : 2. Professionals,71.774,"(15, 24)"
2016,Sex: Female,Age : 15-24,Occupation : 4. Clerks,80.747,"(15, 24)"
2016,Sex: Female,Age : 15-24,Occupation : 5. Service workers and shop and market sales workers,164.086,"(15, 24)"
2016,Sex: Female,Age : 15-24,Occupation : 6. Skilled agricultural and fishery workers,2.806,"(15, 24)"
2016,Sex: Female,Age : 15-24,Occupation : 8. Plant and machine operators and assemblers,22.63,"(15, 24)"
2016,Sex: Female,Age : 15-24,Occupation : 0. Armed forces,2.755,"(15, 24)"
2016,Sex: Male,Age : 15-24,Occupation : Skill levels 3 and 4 ~ high,61.586,"(15, 24)"
2016,Sex: Male,Age : 15-24,Occupation : Skill level 2 ~ medium,629.423,"(15, 24)"
2016,Sex: Male,Age : 15-24,Occupation : Skill level 1 ~ low,8.587,"(15, 24)"
2016,Sex: Male,Age : 15-24,Occupation : Not elsewhere classified,23.492,"(15, 24)"
2016,Sex: Female,Age : 15-24,Occupation : Skill levels 3 and 4 ~ high,82.517,"(15, 24)"
2016,Sex: Female,Age : 15-24,Occupation : Skill level 2 ~ medium,270.269,"(15, 24)"
2016,Sex: Female,Age : 15-24,Occupation : Not elsewhere classified,3.568,"(15, 24)"
2012,Sex: Male,Age : 15+,Occupation : Skill levels 3 and 4 ~ high,719.856,"(15, None)"
2012,Sex: Male,Age : 15+,Occupation : Skill level 2 ~ medium,3400.896,"(15, None)"
2012,Sex: Male,Age : 15+,Occupation : Skill level 1 ~ low,34.405,"(15, None)"
2012,Sex: Male,Age : 15+,Occupation : Not elsewhere classified,63.567,"(15, None)"
2012,Sex: Male,Age : 15-24,Occupation : Skill levels 3 and 4 ~ high,50.438,"(15, 24)"
2012,Sex: Male,Age : 15-24,Occupation : Skill level 2 ~ medium,754.21,"(15, 24)"
2012,Sex: Male,Age : 15-24,Occupation : Skill level 1 ~ low,3.397,"(15, 24)"
2012,Sex: Male,Age : 15-24,Occupation : Not elsewhere classified,14.079,"(15, 24)"
2012,Sex: Male,Age : 25+,Occupation : Skill levels 3 and 4 ~ high,669.418,"(25, None)"
2012,Sex: Male,Age : 25+,Occupation : Skill level 2 ~ medium,2646.686,"(25, None)"
2012,Sex: Male,Age : 25+,Occupation : Skill level 1 ~ low,31.008,"(25, None)"
2012,Sex: Male,Age : 25+,Occupation : Not elsewhere classified,49.487,"(25, None)"
2012,Sex: Female,Age : 15+,Occupation : Skill levels 3 and 4 ~ high,1168.96,"(15, None)"
2012,Sex: Female,Age : 15+,Occupation : Skill level 2 ~ medium,1832.223,"(15, None)"
2012,Sex: Female,Age : 15+,Occupation : Skill level 1 ~ low,0.724,"(15, None)"
2012,Sex: Female,Age : 15+,Occupation : Not elsewhere classified,13.332,"(15, None)"
2012,Sex: Female,Age : 15-24,Occupation : Skill levels 3 and 4 ~ high,85.457,"(15, 24)"
2012,Sex: Female,Age : 15-24,Occupation : Skill level 2 ~ medium,296.385,"(15, 24)"
2012,Sex: Female,Age : 15-24,Occupation : Not elsewhere classified,3.534,"(15, 24)"
2012,Sex: Female,Age : 25+,Occupation : Skill levels 3 and 4 ~ high,1083.504,"(25, None)"
2012,Sex: Female,Age : 25+,Occupation : Skill level 2 ~ medium,1535.837,"(25, None)"
2012,Sex: Female,Age : 25+,Occupation : Skill level 1 ~ low,0.656,"(25, None)"
2012,Sex: Female,Age : 25+,Occupation : Not elsewhere classified,9.797,"(25, None)"
2012,Sex: Male,Age : 15+,"Occupation : 1. Legislators, senior officials and managers",211.763,"(15, None)"
2012,Sex: Male,Age : 15+,Occupation : 2. Professionals,508.092,"(15, None)"
2012,Sex: Male,Age : 15+,Occupation : 4. Clerks,274.927,"(15, None)"
2012,Sex: Male,Age : 15+,Occupation : 5. Service workers and shop and market sales workers,1187.89,"(15, None)"
2012,Sex: Male,Age : 15+,Occupation : 6. Skilled agricultural and fishery workers,334.914,"(15, None)"
2012,Sex: Male,Age : 15+,Occupation : 8. Plant and machine operators and assemblers,1603.165,"(15, None)"
2012,Sex: Male,Age : 15+,Occupation : 9. Elementary occupations,34.405,"(15, None)"
2012,Sex: Male,Age : 15+,Occupation : 0. Armed forces,52.542,"(15, None)"
2012,Sex: Male,Age : 15+,Occupation : X. Not elsewhere classified,11.025,"(15, None)"
2012,Sex: Male,Age : 15-24,"Occupation : 1. Legislators, senior officials and managers",15.506,"(15, 24)"
2012,Sex: Male,Age : 15-24,Occupation : 2. Professionals,34.932,"(15, 24)"
2012,Sex: Male,Age : 15-24,Occupation : 4. Clerks,56.791,"(15, 24)"
2012,Sex: Male,Age : 15-24,Occupation : 5. Service workers and shop and market sales workers,250.394,"(15, 24)"
2012,Sex: Male,Age : 15-24,Occupation : 6. Skilled agricultural and fishery workers,98.038,"(15, 24)"
2012,Sex: Male,Age : 15-24,Occupation : 8. Plant and machine operators and assemblers,348.988,"(15, 24)"
2012,Sex: Male,Age : 15-24,Occupation : 9. Elementary occupations,3.397,"(15, 24)"
2012,Sex: Male,Age : 15-24,Occupation : 0. Armed forces,12.122,"(15, 24)"
2012,Sex: Male,Age : 15-24,Occupation : X. Not elsewhere classified,1.958,"(15, 24)"
2012,Sex: Male,Age : 25+,"Occupation : 1. Legislators, senior officials and managers",196.257,"(25, None)"
2012,Sex: Male,Age : 25+,Occupation : 2. Professionals,473.16,"(25, None)"
2012,Sex: Male,Age : 25+,Occupation : 4. Clerks,218.137,"(25, None)"
2012,Sex: Male,Age : 25+,Occupation : 5. Service workers and shop and market sales workers,937.496,"(25, None)"
2012,Sex: Male,Age : 25+,Occupation : 6. Skilled agricultural and fishery workers,236.876,"(25, None)"
2012,Sex: Male,Age : 25+,Occupation : 8. Plant and machine operators and assemblers,1254.177,"(25, None)"
2012,Sex: Male,Age : 25+,Occupation : 9. Elementary occupations,31.008,"(25, None)"
2012,Sex: Male,Age : 25+,Occupation : 0. Armed forces,40.42,"(25, None)"
2012,Sex: Male,Age : 25+,Occupation : X. Not elsewhere classified,9.068,"(25, None)"
2012,Sex: Female,Age : 15+,"Occupation : 1. Legislators, senior officials and managers",113.9,"(15, None)"
2012,Sex: Female,Age : 15+,Occupation : 2. Professionals,1055.06,"(15, None)"
2012,Sex: Female,Age : 15+,Occupation : 4. Clerks,573.431,"(15, None)"
2012,Sex: Female,Age : 15+,Occupation : 5. Service workers and shop and market sales workers,1105.805,"(15, None)"
2012,Sex: Female,Age : 15+,Occupation : 6. Skilled agricultural and fishery workers,17.211,"(15, None)"
2012,Sex: Female,Age : 15+,Occupation : 8. Plant and machine operators and assemblers,135.775,"(15, None)"
2012,Sex: Female,Age : 15+,Occupation : 9. Elementary occupations,0.724,"(15, None)"
2012,Sex: Female,Age : 15+,Occupation : 0. Armed forces,4.71,"(15, None)"
2012,Sex: Female,Age : 15+,Occupation : X. Not elsewhere classified,8.621,"(15, None)"
2012,Sex: Female,Age : 15-24,"Occupation : 1. Legislators, senior officials and managers",9.729,"(15, 24)"
2012,Sex: Female,Age : 15-24,Occupation : 2. Professionals,75.728,"(15, 24)"
2012,Sex: Female,Age : 15-24,Occupation : 4. Clerks,93.296,"(15, 24)"
2012,Sex: Female,Age : 15-24,Occupation : 5. Service workers and shop and market sales workers,179.597,"(15, 24)"
2012,Sex: Female,Age : 15-24,Occupation : 6. Skilled agricultural and fishery workers,3.021,"(15, 24)"
2012,Sex: Female,Age : 15-24,Occupation : 8. Plant and machine operators and assemblers,20.472,"(15, 24)"
2012,Sex: Female,Age : 15-24,Occupation : 0. Armed forces,2.037,"(15, 24)"
2012,Sex: Female,Age : 15-24,Occupation : X. Not elsewhere classified,1.498,"(15, 24)"
2012,Sex: Female,Age : 25+,"Occupation : 1. Legislators, senior officials and managers",104.171,"(25, None)"
2012,Sex: Female,Age : 25+,Occupation : 2. Professionals,979.332,"(25, None)"
2012,Sex: Female,Age : 25+,Occupation : 4. Clerks,480.135,"(25, None)"
2012,Sex: Female,Age : 25+,Occupation : 5. Service workers and shop and market sales workers,926.208,"(25, None)"
2012,Sex: Female,Age : 25+,Occupation : 6. Skilled agricultural and fishery workers,14.19,"(25, None)"
2012,Sex: Female,Age : 25+,Occupation : 8. Plant and machine operators and assemblers,115.303,"(25, None)"
2012,Sex: Female,Age : 25+,Occupation : 9. Elementary occupations,0.656,"(25, None)"
2012,Sex: Female,Age : 25+,Occupation : 0. Armed forces,2.674,"(25, None)"
2012,Sex: Female,Age : 25+,Occupation : X. Not elsewhere classified,7.124,"(25, None)"
2012,Sex: Male,Age : 15-24,Occupation : Skill levels 3 and 4 ~ high,50.438,"(15, 24)"
2012,Sex: Male,Age : 15-24,Occupation : Skill level 2 ~ medium,754.21,"(15, 24)"
