time,sex,classif1,classif2,obs_value,age_extracted
2009,Sex: Male,Age : 15-29,Educational attendance: Not attending,1558.477,"(15, 29)"
2009,Sex: Male,Age : 15-29,Educational attendance: Not elsewhere classified,977.43,"(15, 29)"
2009,Sex: Male,Age : 15-19,Educational attendance: Attending,925.945,"(15, 19)"
2009,Sex: Male,Age : 15-19,Educational attendance: Not attending,439.846,"(15, 19)"
2009,Sex: Male,Age : 20-24,Educational attendance: Attending,330.561,"(20, 24)"
2009,Sex: Male,Age : 20-24,Educational attendance: Not attending,611.128,"(20, 24)"
2009,Sex: Male,Age : 20-24,Educational attendance: Not elsewhere classified,381.7,"(20, 24)"
2009,Sex: Male,Age : 25-29,Educational attendance: Attending,93.514,"(25, 29)"
2009,Sex: Male,Age : 25-29,Educational attendance: Not attending,507.503,"(25, 29)"
2009,Sex: Male,Age : 25-29,Educational attendance: Not elsewhere classified,595.674,"(25, 29)"
2009,Sex: Female,Age : 15-29,Educational attendance: Attending,1582.868,"(15, 29)"
2009,Sex: Female,Age : 15-29,Educational attendance: Not attending,1241.388,"(15, 29)"
2009,Sex: Female,Age : 15-29,Educational attendance: Not elsewhere classified,968.681,"(15, 29)"
2009,Sex: Female,Age : 15-19,Educational attendance: Attending,986.866,"(15, 19)"
2009,Sex: Female,Age : 15-19,Educational attendance: Not attending,329.813,"(15, 19)"
2009,Sex: Female,Age : 20-24,Educational attendance: Attending,438.29,"(20, 24)"
2009,Sex: Female,Age : 20-24,Educational attendance: Not attending,474.248,"(20, 24)"
2009,Sex: Female,Age : 20-24,Educational attendance: Not elsewhere classified,379.057,"(20, 24)"
2009,Sex: Female,Age : 25-29,Educational attendance: Attending,157.711,"(25, 29)"
2009,Sex: Female,Age : 25-29,Educational attendance: Not attending,437.326,"(25, 29)"
2009,Sex: Female,Age : 25-29,Educational attendance: Not elsewhere classified,589.592,"(25, 29)"
2008,Sex: Male,Age : 15-29,Educational attendance: Attending,1134.787,"(15, 29)"
2008,Sex: Male,Age : 15-29,Educational attendance: Not attending,768.792,"(15, 29)"
2008,Sex: Male,Age : 15-29,Educational attendance: Not elsewhere classified,1939.151,"(15, 29)"
2008,Sex: Male,Age : 15-19,Educational attendance: Attending,921.054,"(15, 19)"
2008,Sex: Male,Age : 15-19,Educational attendance: Not attending,441.762,"(15, 19)"
2008,Sex: Male,Age : 15-19,Educational attendance: Not elsewhere classified,2.036,"(15, 19)"
2008,Sex: Male,Age : 20-24,Educational attendance: Attending,213.733,"(20, 24)"
2008,Sex: Male,Age : 20-24,Educational attendance: Not attending,327.03,"(20, 24)"
2008,Sex: Male,Age : 20-24,Educational attendance: Not elsewhere classified,760.904,"(20, 24)"
2008,Sex: Male,Age : 25-29,Educational attendance: Not elsewhere classified,1176.212,"(25, 29)"
2008,Sex: Female,Age : 15-29,Educational attendance: Attending,1245.382,"(15, 29)"
2008,Sex: Female,Age : 15-29,Educational attendance: Not attending,587.636,"(15, 29)"
2008,Sex: Female,Age : 15-29,Educational attendance: Not elsewhere classified,1917.589,"(15, 29)"
2008,Sex: Female,Age : 15-19,Educational attendance: Attending,979.876,"(15, 19)"
2008,Sex: Female,Age : 15-19,Educational attendance: Not attending,334.374,"(15, 19)"
2008,Sex: Female,Age : 15-19,Educational attendance: Not elsewhere classified,2.22,"(15, 19)"
2008,Sex: Female,Age : 20-24,Educational attendance: Attending,265.506,"(20, 24)"
2008,Sex: Female,Age : 20-24,Educational attendance: Not attending,253.262,"(20, 24)"
2008,Sex: Female,Age : 20-24,Educational attendance: Not elsewhere classified,751.697,"(20, 24)"
2008,Sex: Female,Age : 25-29,Educational attendance: Not elsewhere classified,1163.671,"(25, 29)"
2007,Sex: Male,Age : 15-29,Educational attendance: Attending,1120.618,"(15, 29)"
2007,Sex: Male,Age : 15-29,Educational attendance: Not attending,768.093,"(15, 29)"
2007,Sex: Male,Age : 15-29,Educational attendance: Not elsewhere classified,1910.794,"(15, 29)"
2007,Sex: Male,Age : 15-19,Educational attendance: Attending,910.399,"(15, 19)"
2007,Sex: Male,Age : 15-19,Educational attendance: Not attending,449.707,"(15, 19)"
2007,Sex: Male,Age : 15-19,Educational attendance: Not elsewhere classified,3.64,"(15, 19)"
2007,Sex: Male,Age : 20-24,Educational attendance: Attending,210.219,"(20, 24)"
2007,Sex: Male,Age : 20-24,Educational attendance: Not attending,318.386,"(20, 24)"
2007,Sex: Male,Age : 20-24,Educational attendance: Not elsewhere classified,751.112,"(20, 24)"
2007,Sex: Male,Age : 25-29,Educational attendance: Not elsewhere classified,1156.042,"(25, 29)"
2007,Sex: Female,Age : 15-29,Educational attendance: Attending,1249.456,"(15, 29)"
2007,Sex: Female,Age : 15-29,Educational attendance: Not attending,571.652,"(15, 29)"
2007,Sex: Female,Age : 15-29,Educational attendance: Not elsewhere classified,1887.787,"(15, 29)"
2007,Sex: Female,Age : 15-19,Educational attendance: Attending,980.681,"(15, 19)"
2007,Sex: Female,Age : 15-19,Educational attendance: Not attending,332.243,"(15, 19)"
2007,Sex: Female,Age : 15-19,Educational attendance: Not elsewhere classified,2.784,"(15, 19)"
2007,Sex: Female,Age : 20-24,Educational attendance: Attending,268.775,"(20, 24)"
2007,Sex: Female,Age : 20-24,Educational attendance: Not attending,239.41,"(20, 24)"
2007,Sex: Female,Age : 20-24,Educational attendance: Not elsewhere classified,741.577,"(20, 24)"
2007,Sex: Female,Age : 25-29,Educational attendance: Not elsewhere classified,1143.426,"(25, 29)"
2006,Sex: Male,Age : 15-29,Educational attendance: Attending,1098.714,"(15, 29)"
2006,Sex: Male,Age : 15-29,Educational attendance: Not attending,783.763,"(15, 29)"
2006,Sex: Male,Age : 15-29,Educational attendance: Not elsewhere classified,1872.628,"(15, 29)"
2006,Sex: Male,Age : 15-19,Educational attendance: Attending,896.554,"(15, 19)"
2006,Sex: Male,Age : 15-19,Educational attendance: Not attending,464.087,"(15, 19)"
2006,Sex: Male,Age : 15-19,Educational attendance: Not elsewhere classified,1.915,"(15, 19)"
2006,Sex: Male,Age : 20-24,Educational attendance: Attending,202.0,"(20, 24)"
2006,Sex: Male,Age : 20-24,Educational attendance: Not attending,319.676,"(20, 24)"
2006,Sex: Male,Age : 20-24,Educational attendance: Not elsewhere classified,736.082,"(20, 24)"
2006,Sex: Male,Age : 25-29,Educational attendance: Not elsewhere classified,1134.631,"(25, 29)"
2006,Sex: Female,Age : 15-29,Educational attendance: Attending,1196.925,"(15, 29)"
2006,Sex: Female,Age : 15-29,Educational attendance: Not attending,607.41,"(15, 29)"
2006,Sex: Female,Age : 15-29,Educational attendance: Not elsewhere classified,1862.178,"(15, 29)"
2006,Sex: Female,Age : 15-19,Educational attendance: Attending,948.486,"(15, 19)"
2006,Sex: Female,Age : 15-19,Educational attendance: Not attending,363.373,"(15, 19)"
2006,Sex: Female,Age : 15-19,Educational attendance: Not elsewhere classified,3.332,"(15, 19)"
2006,Sex: Female,Age : 20-24,Educational attendance: Attending,248.439,"(20, 24)"
2006,Sex: Female,Age : 20-24,Educational attendance: Not attending,244.037,"(20, 24)"
2006,Sex: Female,Age : 20-24,Educational attendance: Not elsewhere classified,736.304,"(20, 24)"
2006,Sex: Female,Age : 25-29,Educational attendance: Not elsewhere classified,1122.542,"(25, 29)"
2005,Sex: Male,Age : 15-29,Educational attendance: Attending,1075.686,"(15, 29)"
2005,Sex: Male,Age : 15-29,Educational attendance: Not attending,792.448,"(15, 29)"
2005,Sex: Male,Age : 15-29,Educational attendance: Not elsewhere classified,1867.854,"(15, 29)"
2005,Sex: Male,Age : 15-19,Educational attendance: Attending,878.802,"(15, 19)"
2005,Sex: Male,Age : 15-19,Educational attendance: Not attending,476.901,"(15, 19)"
2005,Sex: Male,Age : 15-19,Educational attendance: Not elsewhere classified,5.584,"(15, 19)"
2005,Sex: Male,Age : 20-24,Educational attendance: Attending,196.671,"(20, 24)"
2005,Sex: Male,Age : 20-24,Educational attendance: Not attending,315.374,"(20, 24)"
2005,Sex: Male,Age : 20-24,Educational attendance: Not elsewhere classified,732.431,"(20, 24)"
2005,Sex: Male,Age : 25-29,Educational attendance: Not elsewhere classified,1129.84,"(25, 29)"
2005,Sex: Female,Age : 15-29,Educational attendance: Attending,1171.149,"(15, 29)"
2005,Sex: Female,Age : 15-29,Educational attendance: Not attending,626.98,"(15, 29)"
2005,Sex: Female,Age : 15-29,Educational attendance: Not elsewhere classified,1822.723,"(15, 29)"
2005,Sex: Female,Age : 15-19,Educational attendance: Attending,938.594,"(15, 19)"
2005,Sex: Female,Age : 15-19,Educational attendance: Not attending,366.369,"(15, 19)"
2005,Sex: Female,Age : 15-19,Educational attendance: Not elsewhere classified,5.082,"(15, 19)"
2005,Sex: Female,Age : 20-24,Educational attendance: Attending,231.732,"(20, 24)"
2005,Sex: Female,Age : 20-24,Educational attendance: Not attending,260.345,"(20, 24)"
2005,Sex: Female,Age : 20-24,Educational attendance: Not elsewhere classified,714.89,"(20, 24)"
2005,Sex: Female,Age : 25-29,Educational attendance: Attending,0.822,"(25, 29)"
2005,Sex: Female,Age : 25-29,Educational attendance: Not elsewhere classified,1102.751,"(25, 29)"
