time,sex,classif1,classif2,obs_value,age_extracted
2016,Sex: Female,Age : 15-24,Institutional sector: Public,37.56,"(15, 24)"
2016,Sex: Female,Age : 15-24,Institutional sector: Private,37.78,"(15, 24)"
2016,Sex: Female,Age : 25+,Institutional sector: Public,37.62,"(25, None)"
2016,Sex: Female,Age : 25+,Institutional sector: Private,38.94,"(25, None)"
2016,Sex: Male,Age : 15-24,Institutional sector: Public,40.75,"(15, 24)"
2016,Sex: Male,Age : 15-24,Institutional sector: Private,38.93,"(15, 24)"
2016,Sex: Female,Age : 15-24,Institutional sector: Public,37.56,"(15, 24)"
2016,Sex: Female,Age : 15-24,Institutional sector: Private,37.78,"(15, 24)"
2016,Sex: Male,Age : 15-24,Institutional sector: Public,40.75,"(15, 24)"
2016,Sex: Male,Age : 15-24,Institutional sector: Private,38.93,"(15, 24)"
2016,Sex: Female,Age : 15-24,Institutional sector: Public,37.56,"(15, 24)"
2016,Sex: Female,Age : 15-24,Institutional sector: Private,37.78,"(15, 24)"
2012,Sex: Male,Age : 15+,Institutional sector: Public,42.15,"(15, None)"
2012,Sex: Male,Age : 15+,Institutional sector: Private,42.81,"(15, None)"
2012,Sex: Male,Age : 15-24,Institutional sector: Public,43.15,"(15, 24)"
2012,Sex: Male,Age : 15-24,Institutional sector: Private,41.59,"(15, 24)"
2012,Sex: Male,Age : 25+,Institutional sector: Public,42.05,"(25, None)"
2012,Sex: Male,Age : 25+,Institutional sector: Private,43.18,"(25, None)"
2012,Sex: Female,Age : 15+,Institutional sector: Public,38.31,"(15, None)"
2012,Sex: Female,Age : 15+,Institutional sector: Private,40.64,"(15, None)"
2012,Sex: Female,Age : 15-24,Institutional sector: Public,37.5,"(15, 24)"
2012,Sex: Female,Age : 15-24,Institutional sector: Private,39.99,"(15, 24)"
2012,Sex: Female,Age : 25+,Institutional sector: Public,38.37,"(25, None)"
2012,Sex: Female,Age : 25+,Institutional sector: Private,40.79,"(25, None)"
2012,Sex: Male,Age : 15-24,Institutional sector: Public,43.15,"(15, 24)"
2012,Sex: Male,Age : 15-24,Institutional sector: Private,41.59,"(15, 24)"
2012,Sex: Female,Age : 15-24,Institutional sector: Public,37.5,"(15, 24)"
2012,Sex: Female,Age : 15-24,Institutional sector: Private,39.99,"(15, 24)"
2012,Sex: Male,Age : 15-24,Institutional sector: Public,43.15,"(15, 24)"
2012,Sex: Male,Age : 15-24,Institutional sector: Private,41.59,"(15, 24)"
2012,Sex: Female,Age : 15-24,Institutional sector: Public,37.5,"(15, 24)"
2012,Sex: Female,Age : 15-24,Institutional sector: Private,39.99,"(15, 24)"
2011,Sex: Male,Age : 15+,Institutional sector: Public,42.24,"(15, None)"
2011,Sex: Male,Age : 15+,Institutional sector: Private,43.17,"(15, None)"
2011,Sex: Male,Age : 15-24,Institutional sector: Public,42.26,"(15, 24)"
2011,Sex: Male,Age : 15-24,Institutional sector: Private,41.5,"(15, 24)"
2011,Sex: Male,Age : 25+,Institutional sector: Public,42.24,"(25, None)"
2011,Sex: Male,Age : 25+,Institutional sector: Private,43.71,"(25, None)"
2011,Sex: Female,Age : 15+,Institutional sector: Public,38.1,"(15, None)"
2011,Sex: Female,Age : 15+,Institutional sector: Private,40.9,"(15, None)"
2011,Sex: Female,Age : 15-24,Institutional sector: Public,37.12,"(15, 24)"
2011,Sex: Female,Age : 15-24,Institutional sector: Private,40.9,"(15, 24)"
2011,Sex: Female,Age : 25+,Institutional sector: Public,38.17,"(25, None)"
2011,Sex: Female,Age : 25+,Institutional sector: Private,40.91,"(25, None)"
2011,Sex: Male,Age : 15-24,Institutional sector: Public,42.26,"(15, 24)"
2011,Sex: Male,Age : 15-24,Institutional sector: Private,41.5,"(15, 24)"
2011,Sex: Female,Age : 15-24,Institutional sector: Public,37.12,"(15, 24)"
2011,Sex: Female,Age : 15-24,Institutional sector: Private,40.9,"(15, 24)"
2011,Sex: Male,Age : 15-24,Institutional sector: Public,42.26,"(15, 24)"
2011,Sex: Male,Age : 15-24,Institutional sector: Private,41.5,"(15, 24)"
2011,Sex: Female,Age : 15-24,Institutional sector: Public,37.12,"(15, 24)"
2011,Sex: Female,Age : 15-24,Institutional sector: Private,40.9,"(15, 24)"
2010,Sex: Male,Age : 15+,Institutional sector: Public,42.81,"(15, None)"
2010,Sex: Male,Age : 15+,Institutional sector: Private,43.87,"(15, None)"
2010,Sex: Male,Age : 15-24,Institutional sector: Public,42.29,"(15, 24)"
2010,Sex: Male,Age : 15-24,Institutional sector: Private,42.23,"(15, 24)"
2010,Sex: Male,Age : 25+,Institutional sector: Public,42.86,"(25, None)"
2010,Sex: Male,Age : 25+,Institutional sector: Private,44.41,"(25, None)"
2010,Sex: Female,Age : 15+,Institutional sector: Public,38.03,"(15, None)"
2010,Sex: Female,Age : 15+,Institutional sector: Private,41.22,"(15, None)"
2010,Sex: Female,Age : 15-24,Institutional sector: Public,36.65,"(15, 24)"
2010,Sex: Female,Age : 15-24,Institutional sector: Private,40.97,"(15, 24)"
2010,Sex: Female,Age : 25+,Institutional sector: Public,38.14,"(25, None)"
2010,Sex: Female,Age : 25+,Institutional sector: Private,41.29,"(25, None)"
2010,Sex: Male,Age : 15-24,Institutional sector: Public,42.29,"(15, 24)"
2010,Sex: Male,Age : 15-24,Institutional sector: Private,42.23,"(15, 24)"
2010,Sex: Female,Age : 15-24,Institutional sector: Public,36.65,"(15, 24)"
2010,Sex: Female,Age : 15-24,Institutional sector: Private,40.97,"(15, 24)"
2010,Sex: Male,Age : 15-24,Institutional sector: Public,42.29,"(15, 24)"
2010,Sex: Male,Age : 15-24,Institutional sector: Private,42.23,"(15, 24)"
2010,Sex: Female,Age : 15-24,Institutional sector: Public,36.65,"(15, 24)"
2010,Sex: Female,Age : 15-24,Institutional sector: Private,40.97,"(15, 24)"
2009,Sex: Male,Age : 15+,Institutional sector: Public,42.13,"(15, None)"
2009,Sex: Male,Age : 15+,Institutional sector: Private,43.53,"(15, None)"
2009,Sex: Male,Age : 15-24,Institutional sector: Public,39.1,"(15, 24)"
2009,Sex: Male,Age : 15-24,Institutional sector: Private,42.02,"(15, 24)"
2009,Sex: Male,Age : 25+,Institutional sector: Public,42.52,"(25, None)"
2009,Sex: Male,Age : 25+,Institutional sector: Private,44.05,"(25, None)"
2009,Sex: Female,Age : 15+,Institutional sector: Public,36.99,"(15, None)"
2009,Sex: Female,Age : 15+,Institutional sector: Private,40.73,"(15, None)"
2009,Sex: Female,Age : 15-24,Institutional sector: Public,33.55,"(15, 24)"
2009,Sex: Female,Age : 15-24,Institutional sector: Private,40.85,"(15, 24)"
2009,Sex: Female,Age : 25+,Institutional sector: Public,37.35,"(25, None)"
2009,Sex: Female,Age : 25+,Institutional sector: Private,40.7,"(25, None)"
2009,Sex: Male,Age : 15-24,Institutional sector: Public,39.1,"(15, 24)"
2009,Sex: Male,Age : 15-24,Institutional sector: Private,42.02,"(15, 24)"
2009,Sex: Female,Age : 15-24,Institutional sector: Public,33.55,"(15, 24)"
2009,Sex: Female,Age : 15-24,Institutional sector: Private,40.85,"(15, 24)"
2009,Sex: Male,Age : 15-24,Institutional sector: Public,39.1,"(15, 24)"
2009,Sex: Male,Age : 15-24,Institutional sector: Private,42.02,"(15, 24)"
2009,Sex: Female,Age : 15-24,Institutional sector: Public,33.55,"(15, 24)"
2009,Sex: Female,Age : 15-24,Institutional sector: Private,40.85,"(15, 24)"
2008,Sex: Male,Age : 15+,Institutional sector: Public,42.38,"(15, None)"
2008,Sex: Male,Age : 15+,Institutional sector: Private,43.75,"(15, None)"
2008,Sex: Male,Age : 15-24,Institutional sector: Public,41.92,"(15, 24)"
2008,Sex: Male,Age : 15-24,Institutional sector: Private,42.26,"(15, 24)"
2008,Sex: Male,Age : 25+,Institutional sector: Public,42.43,"(25, None)"
2008,Sex: Male,Age : 25+,Institutional sector: Private,44.27,"(25, None)"
2008,Sex: Female,Age : 15+,Institutional sector: Public,37.71,"(15, None)"
2008,Sex: Female,Age : 15+,Institutional sector: Private,40.88,"(15, None)"
2008,Sex: Female,Age : 15-24,Institutional sector: Public,36.0,"(15, 24)"
2008,Sex: Female,Age : 15-24,Institutional sector: Private,40.31,"(15, 24)"
2008,Sex: Female,Age : 25+,Institutional sector: Public,37.87,"(25, None)"
2008,Sex: Female,Age : 25+,Institutional sector: Private,41.05,"(25, None)"
2008,Sex: Male,Age : 15-24,Institutional sector: Public,41.92,"(15, 24)"
2008,Sex: Male,Age : 15-24,Institutional sector: Private,42.26,"(15, 24)"
2008,Sex: Female,Age : 15-24,Institutional sector: Public,36.0,"(15, 24)"
2008,Sex: Female,Age : 15-24,Institutional sector: Private,40.31,"(15, 24)"
2008,Sex: Male,Age : 15-24,Institutional sector: Public,41.92,"(15, 24)"
2008,Sex: Male,Age : 15-24,Institutional sector: Private,42.26,"(15, 24)"
2008,Sex: Female,Age : 15-24,Institutional sector: Public,36.0,"(15, 24)"
2008,Sex: Female,Age : 15-24,Institutional sector: Private,40.31,"(15, 24)"
2007,Sex: Male,Age : 15+,Institutional sector: Public,42.32,"(15, None)"
2007,Sex: Male,Age : 15+,Institutional sector: Private,43.83,"(15, None)"
2007,Sex: Male,Age : 15-24,Institutional sector: Public,41.59,"(15, 24)"
2007,Sex: Male,Age : 15-24,Institutional sector: Private,42.52,"(15, 24)"
2007,Sex: Male,Age : 25+,Institutional sector: Public,42.41,"(25, None)"
2007,Sex: Male,Age : 25+,Institutional sector: Private,44.3,"(25, None)"
2007,Sex: Female,Age : 15+,Institutional sector: Public,37.66,"(15, None)"
2007,Sex: Female,Age : 15+,Institutional sector: Private,40.9,"(15, None)"
2007,Sex: Female,Age : 15-24,Institutional sector: Public,36.02,"(15, 24)"
2007,Sex: Female,Age : 15-24,Institutional sector: Private,40.45,"(15, 24)"
2007,Sex: Female,Age : 25+,Institutional sector: Public,37.81,"(25, None)"
2007,Sex: Female,Age : 25+,Institutional sector: Private,41.04,"(25, None)"
2007,Sex: Male,Age : 15-24,Institutional sector: Public,41.59,"(15, 24)"
2007,Sex: Male,Age : 15-24,Institutional sector: Private,42.52,"(15, 24)"
2007,Sex: Female,Age : 15-24,Institutional sector: Public,36.02,"(15, 24)"
2007,Sex: Female,Age : 15-24,Institutional sector: Private,40.45,"(15, 24)"
2007,Sex: Male,Age : 15-24,Institutional sector: Public,41.59,"(15, 24)"
2007,Sex: Male,Age : 15-24,Institutional sector: Private,42.52,"(15, 24)"
2007,Sex: Female,Age : 15-24,Institutional sector: Public,36.02,"(15, 24)"
2007,Sex: Female,Age : 15-24,Institutional sector: Private,40.45,"(15, 24)"
2006,Sex: Male,Age : 15+,Institutional sector: Public,43.02,"(15, None)"
2006,Sex: Male,Age : 15+,Institutional sector: Private,44.82,"(15, None)"
2006,Sex: Male,Age : 15-24,Institutional sector: Public,40.74,"(15, 24)"
2006,Sex: Male,Age : 15-24,Institutional sector: Private,43.37,"(15, 24)"
2006,Sex: Male,Age : 25+,Institutional sector: Public,43.29,"(25, None)"
2006,Sex: Male,Age : 25+,Institutional sector: Private,45.33,"(25, None)"
2006,Sex: Female,Age : 15+,Institutional sector: Public,37.47,"(15, None)"
2006,Sex: Female,Age : 15+,Institutional sector: Private,41.79,"(15, None)"
2006,Sex: Female,Age : 15-24,Institutional sector: Public,34.61,"(15, 24)"
2006,Sex: Female,Age : 15-24,Institutional sector: Private,41.15,"(15, 24)"
2006,Sex: Female,Age : 25+,Institutional sector: Public,37.75,"(25, None)"
2006,Sex: Female,Age : 25+,Institutional sector: Private,42.0,"(25, None)"
2006,Sex: Male,Age : 15-24,Institutional sector: Public,40.74,"(15, 24)"
2006,Sex: Male,Age : 15-24,Institutional sector: Private,43.37,"(15, 24)"
2006,Sex: Female,Age : 15-24,Institutional sector: Public,34.61,"(15, 24)"
2006,Sex: Female,Age : 15-24,Institutional sector: Private,41.15,"(15, 24)"
2006,Sex: Male,Age : 15-24,Institutional sector: Public,40.74,"(15, 24)"
2006,Sex: Male,Age : 15-24,Institutional sector: Private,43.37,"(15, 24)"
2006,Sex: Female,Age : 15-24,Institutional sector: Public,34.61,"(15, 24)"
2006,Sex: Female,Age : 15-24,Institutional sector: Private,41.15,"(15, 24)"
2005,Sex: Male,Age : 15+,Institutional sector: Public,43.48,"(15, None)"
2005,Sex: Male,Age : 15+,Institutional sector: Private,45.41,"(15, None)"
2005,Sex: Male,Age : 15-24,Institutional sector: Public,41.77,"(15, 24)"
2005,Sex: Male,Age : 15-24,Institutional sector: Private,43.9,"(15, 24)"
2005,Sex: Male,Age : 25+,Institutional sector: Public,43.67,"(25, None)"
2005,Sex: Male,Age : 25+,Institutional sector: Private,45.95,"(25, None)"
2005,Sex: Female,Age : 15+,Institutional sector: Public,37.19,"(15, None)"
2005,Sex: Female,Age : 15+,Institutional sector: Private,42.01,"(15, None)"
2005,Sex: Female,Age : 15-24,Institutional sector: Public,33.48,"(15, 24)"
2005,Sex: Female,Age : 15-24,Institutional sector: Private,41.74,"(15, 24)"
2005,Sex: Female,Age : 25+,Institutional sector: Public,37.55,"(25, None)"
2005,Sex: Female,Age : 25+,Institutional sector: Private,42.1,"(25, None)"
2005,Sex: Male,Age : 15-24,Institutional sector: Public,41.77,"(15, 24)"
2005,Sex: Male,Age : 15-24,Institutional sector: Private,43.9,"(15, 24)"
2005,Sex: Female,Age : 15-24,Institutional sector: Public,33.48,"(15, 24)"
2005,Sex: Female,Age : 15-24,Institutional sector: Private,41.74,"(15, 24)"
2005,Sex: Male,Age : 15-24,Institutional sector: Public,41.77,"(15, 24)"
2005,Sex: Male,Age : 15-24,Institutional sector: Private,43.9,"(15, 24)"
2005,Sex: Female,Age : 15-24,Institutional sector: Public,33.48,"(15, 24)"
2005,Sex: Female,Age : 15-24,Institutional sector: Private,41.74,"(15, 24)"
